epoch,step,test_loss,train_loss,val_loss
2,5399,,6.287047290243208e-05,
2,5449,,8.492607594234869e-05,
2,5499,,5.8933150285156444e-05,
2,5549,,5.662747935275547e-05,
2,5599,,6.486359052360058e-05,
2,5649,,3.565042061381973e-05,
2,5699,,3.794067379203625e-05,
2,5749,,9.941796452039853e-05,
2,5799,,8.152738882927224e-05,
2,5849,,5.509600305231288e-05,
2,5899,,6.259234942262992e-05,
2,5949,,5.755885285907425e-05,
2,5999,,3.907260179403238e-05,
2,6049,,5.573040107265115e-05,
2,6099,,6.420848512789235e-05,
2,6149,,7.817148434696719e-05,
2,6199,,5.979144407319836e-05,
2,6249,,6.832198414485902e-05,
2,6299,,4.911329233436845e-05,
2,6349,,3.6601941246772185e-05,
2,6399,,3.640185241238214e-05,
2,6449,,8.615370461484417e-05,
2,6499,,8.932172204367816e-05,
2,6549,,3.934737469535321e-05,
2,6599,,6.8916633608751e-05,
2,6649,,4.964274921803735e-05,
2,6699,,5.5590578995179385e-05,
2,6749,,0.0001391903351759538,
2,6799,,3.666192787932232e-05,
2,6849,,4.652436473406851e-05,
2,6899,,3.557907257345505e-05,
2,6949,,5.272762064123526e-05,
2,6999,,3.83997758035548e-05,
2,7049,,9.801386477192864e-05,
2,7099,,4.2604002373991534e-05,
2,7149,,5.894294008612633e-05,
2,7199,,3.135055158054456e-05,
2,7249,,3.721582834259607e-05,
2,7299,,8.150831126840785e-05,
2,7349,,2.7405023502069525e-05,
2,7399,,6.250822480069473e-05,
2,7449,,4.046555113745853e-05,
2,7499,,7.449280383298174e-05,
2,7499,,,4.5813874749001116e-05
3,7549,,4.9972408305620775e-05,
3,7599,,3.2845084206201136e-05,
3,7649,,3.344135984661989e-05,
3,7699,,3.6382869438966736e-05,
3,7749,,5.3851090342504904e-05,
3,7799,,1.4883103176543955e-05,
3,7849,,4.26275328209158e-05,
3,7899,,8.263664494734257e-05,
3,7949,,2.7364923880668357e-05,
3,7999,,5.0872920837718993e-05,
3,8049,,3.268486761953682e-05,
3,8099,,2.1262838345137425e-05,
3,8149,,2.720496922847815e-05,
3,8199,,1.5890729628154077e-05,
3,8249,,3.417040716158226e-05,
3,8299,,2.178002796426881e-05,
3,8349,,5.19575405633077e-05,
3,8399,,4.9197238695342094e-05,
3,8449,,1.8994263882632367e-05,
3,8499,,3.19276332447771e-05,
3,8549,,4.1382198105566204e-05,
3,8599,,4.239990812493488e-05,
3,8649,,2.9599075787700713e-05,
3,8699,,3.96019167965278e-05,
3,8749,,2.7692140065482818e-05,
3,8799,,2.0996385501348414e-05,
3,8849,,3.037494207092095e-05,
3,8899,,4.620426261681132e-05,
3,8949,,2.6781714041135274e-05,
3,8999,,2.57526171481004e-05,
3,9049,,2.6438099666847847e-05,
3,9099,,2.9963239285279997e-05,
3,9149,,4.3437190470285714e-05,
3,9199,,2.617811696836725e-05,
3,9249,,1.5665464161429554e-05,
3,9299,,2.532790858822409e-05,
3,9349,,1.9873503333656117e-05,
3,9399,,3.362382994964719e-05,
3,9449,,3.088000084972009e-05,
3,9499,,2.2344416720443405e-05,
3,9549,,8.243111551564652e-06,
3,9599,,2.4200788175221533e-05,
3,9649,,4.243347575538792e-05,
3,9699,,4.1317936847917736e-05,
3,9749,,1.1403762073314283e-05,
3,9799,,3.325946454424411e-05,
3,9849,,2.4477405531797558e-05,
3,9899,,3.6287241528043523e-05,
3,9949,,3.959723835578188e-05,
3,9999,,3.341944102430716e-05,
3,9999,,,3.486017158138566e-05
4,10049,,2.8864855266874656e-05,
4,10099,,2.764397140708752e-05,
4,10149,,3.215222750441171e-05,
4,10199,,3.5861183278029785e-05,
4,10249,,2.9118067686795257e-05,
4,10299,,4.0487990190740675e-05,
4,10349,,4.4508724386105314e-05,
4,10399,,3.1474635761696845e-05,
4,10449,,2.8424359697964974e-05,
4,10499,,1.620367038412951e-05,
4,10549,,3.215386823285371e-05,
4,10599,,1.8546146748121828e-05,
4,10649,,2.4101043891278096e-05,
4,10699,,4.286670809960924e-05,
4,10749,,5.5203225201694295e-05,
4,10799,,2.4646478777867742e-05,
4,10849,,3.8194837543414906e-05,
4,10899,,1.6555441106902435e-05,
4,10949,,3.7359110137913376e-05,
4,10999,,2.558772212069016e-05,
4,11049,,3.94977796531748e-05,
4,11099,,2.0410223442013375e-05,
4,11149,,3.21773077303078e-05,
4,11199,,3.5068085708189756e-05,
4,11249,,2.501474773453083e-05,
4,11299,,2.2637463189312257e-05,
4,11349,,2.7332460376783274e-05,
4,11399,,1.7753081920091063e-05,
4,11449,,2.283377580170054e-05,
4,11499,,1.4238858057069592e-05,
4,11549,,1.9436645743553527e-05,
4,11599,,4.934449680149555e-05,
4,11649,,3.082569674006663e-05,
4,11699,,1.741153209877666e-05,
4,11749,,1.6735362805775367e-05,
4,11799,,1.9770764993154444e-05,
4,11849,,4.823754352401011e-05,
4,11899,,2.5645098503446206e-05,
4,11949,,2.804566247505136e-05,
4,11999,,3.042020216525998e-05,
4,12049,,3.3148455258924514e-05,
4,12099,,2.345667417102959e-05,
4,12149,,2.860670974769164e-05,
4,12199,,2.714119545998983e-05,
4,12249,,1.906167744891718e-05,
4,12299,,1.8793056369759142e-05,
4,12349,,2.9824521334376186e-05,
4,12399,,4.540545342024416e-05,
4,12449,,2.0452956960070878e-05,
4,12499,,2.9640916181961074e-05,
4,12499,,,2.9989600079716183e-05
5,12549,,1.169775532616768e-05,
5,12599,,3.06949696096126e-05,
5,12649,,2.058987956843339e-05,
5,12699,,1.8052884115604684e-05,
5,12749,,1.9553883248590864e-05,
5,12799,,1.756269011821132e-05,
5,12849,,2.0934587155352347e-05,
5,12899,,1.022910510073416e-05,
5,12949,,2.9086984795867465e-05,
5,12999,,2.0052437321282923e-05,
5,13049,,1.2319012967054732e-05,
5,13099,,1.1931130757147912e-05,
5,13149,,1.5901161532383412e-05,
5,13199,,2.38157208514167e-05,
5,13249,,2.956987555080559e-05,
5,13299,,3.30267685058061e-05,
5,13349,,2.745476012933068e-05,
5,13399,,8.182052624761127e-06,
5,13449,,2.5999383069574833e-05,
5,13499,,1.676178908383008e-05,
5,13549,,1.4614754945796449e-05,
5,13599,,2.149374813598115e-05,
5,13649,,2.0478839360293932e-05,
5,13699,,2.414081791357603e-05,
5,13749,,1.6546022379770875e-05,
5,13799,,3.6843277484877035e-05,
5,13849,,2.177898022637237e-05,
5,13899,,1.2378696737869177e-05,
5,13949,,1.0599786037346348e-05,
5,13999,,5.618668728857301e-05,
5,14049,,3.5878318158211187e-05,
5,14099,,3.422822192078456e-05,
5,14149,,2.7995914933853783e-05,
5,14199,,9.660634532338008e-06,
5,14249,,2.5898980311467312e-05,
5,14299,,2.7027641408494674e-05,
5,14349,,1.3791915080219042e-05,
5,14399,,2.0244413462933153e-05,
5,14449,,2.159479663532693e-05,
5,14499,,1.9891884221578948e-05,
5,14549,,2.0426939954631962e-05,
5,14599,,1.819541103031952e-05,
5,14649,,1.5167896890488919e-05,
5,14699,,1.1180003639310598e-05,
5,14749,,2.1430292690638453e-05,
5,14799,,2.616201527416706e-05,
5,14849,,1.0568081052042544e-05,
5,14899,,1.30702701426344e-05,
5,14949,,8.608666576037649e-06,
5,14999,,1.115302620746661e-05,
5,14999,,,1.5437728507095017e-05
6,15049,,1.899707604025025e-05,
6,15099,,1.3887297427572776e-05,
6,15149,,2.7616359147941694e-05,
6,15199,,1.413249356119195e-05,
6,15249,,1.4116891179583035e-05,
6,15299,,1.4456112694460899e-05,
6,15349,,1.6672531273798086e-05,
6,15399,,2.366463559155818e-05,
6,15449,,7.16435897629708e-05,
6,15499,,1.4575930435967166e-05,
6,15549,,1.7393103917129338e-05,
6,15599,,2.8347636543912813e-05,
6,15649,,2.0318249880801886e-05,
6,15699,,1.646992859605234e-05,
6,15749,,2.3787992176949047e-05,
6,15799,,1.262518526345957e-05,
6,15849,,3.0507582778227516e-05,
6,15899,,1.3429954378807452e-05,
6,15949,,2.8071448468836024e-05,
6,15999,,1.22153214761056e-05,
6,16049,,1.9596847778302617e-05,
6,16099,,1.9617667931015603e-05,
6,16149,,1.5684943718952127e-05,
6,16199,,1.8157646991312504e-05,
6,16249,,2.4315102564287372e-05,
6,16299,,2.862569090211764e-05,
6,16349,,1.8515755073167384e-05,
6,16399,,2.1732465029344894e-05,
6,16449,,2.255408799101133e-05,
6,16499,,1.3699836017622147e-05,
6,16549,,2.046257577603683e-05,
6,16599,,2.7816693545901217e-05,
6,16649,,2.3739052267046645e-05,
6,16699,,3.957404624088667e-05,
6,16749,,1.6595786291873083e-05,
6,16799,,1.382367827318376e-05,
6,16849,,1.4670104974356946e-05,
6,16899,,2.001121174544096e-05,
6,16949,,2.4019109332584776e-05,
6,16999,,2.3415279429173097e-05,
6,17049,,1.9667499145725742e-05,
6,17099,,1.2843112017435487e-05,
6,17149,,1.5755991626065224e-05,
6,17199,,1.736416197672952e-05,
6,17249,,2.9000510039622895e-05,
6,17299,,2.213646803284064e-05,
6,17349,,2.7102447347715497e-05,
6,17399,,3.083523552049883e-05,
6,17449,,1.225219966727309e-05,
6,17499,,1.1789873497036751e-05,
6,17499,,,1.506992703070864e-05
7,17549,,1.7552463759784587e-05,
7,17599,,1.084441646526102e-05,
7,17649,,1.7788941477192566e-05,
7,17699,,9.112335646932479e-06,
7,17749,,2.2782460291637108e-05,
7,17799,,1.0114605174749158e-05,
7,17849,,1.5684921891079284e-05,
7,17899,,1.3897705684939865e-05,
7,17949,,1.685202914813999e-05,
7,17999,,1.754506229190156e-05,
7,18049,,1.1128693586215377e-05,
7,18099,,1.8183753127232194e-05,
7,18149,,1.925901415233966e-05,
7,18199,,2.1101395759615116e-05,
7,18249,,1.6807376596261747e-05,
7,18299,,1.8997352526639588e-05,
7,18349,,1.588984923728276e-05,
7,18399,,1.8903128875535913e-05,
7,18449,,1.1368412742740475e-05,
7,18499,,2.9074164558551274e-05,
7,18549,,2.3061340471031144e-05,
7,18599,,1.5229452401399612e-05,
7,18649,,1.6219753888435662e-05,
7,18699,,1.7414464309695177e-05,
7,18749,,7.234784425236285e-05,
7,18799,,2.3110776965040714e-05,
7,18849,,2.8402537282090634e-05,
7,18899,,1.4617628949054051e-05,
7,18949,,9.890136425383389e-06,
7,18999,,2.409637272648979e-05,
7,19049,,2.1861096684006043e-05,
7,19099,,2.069447327812668e-05,
7,19149,,1.487405643274542e-05,
7,19199,,1.2258759852556977e-05,
7,19249,,1.495262131356867e-05,
7,19299,,1.2933043763041496e-05,
7,19349,,1.3482510439644102e-05,
7,19399,,8.727828571863938e-06,
7,19449,,1.3969026440463495e-05,
7,19499,,1.0093385753862094e-05,
7,19549,,1.1414414075261448e-05,
7,19599,,1.8313103282707743e-05,
7,19649,,1.0531060070206877e-05,
7,19699,,1.4587508303520735e-05,
7,19749,,2.359828431508504e-05,
7,19799,,1.9598801372922026e-05,
7,19849,,2.1596026272163726e-05,
7,19899,,6.770831532776356e-06,
7,19949,,2.4112268874887377e-05,
7,19999,,0.00013301555009093136,
7,19999,,,1.7070755347958766e-05
8,20049,,3.1189931178232655e-05,
8,20099,,1.2263396456546616e-05,
8,20149,,8.767405233811587e-06,
8,20199,,1.3934276466898154e-05,
8,20249,,4.11150831496343e-05,
8,20299,,1.0964087778120302e-05,
8,20349,,1.930868711497169e-05,
8,20399,,1.9034712749999017e-05,
8,20449,,1.7498705346952192e-05,
8,20499,,1.6647234588162974e-05,
8,20549,,1.2219456948514562e-05,
8,20599,,1.9039307517232373e-05,
8,20649,,3.116550578852184e-05,
8,20699,,1.1136283319501672e-05,
8,20749,,1.5513696780544706e-05,
8,20799,,7.3550841079850215e-06,
8,20849,,1.3907148968428373e-05,
8,20899,,8.139094461512286e-06,
8,20949,,1.009254719974706e-05,
8,20999,,8.411456292378716e-06,
8,21049,,1.08199365058681e-05,
8,21099,,2.0745055735460483e-05,
8,21149,,6.539974492625333e-06,
8,21199,,8.877503205440007e-06,
8,21249,,1.3212701560405549e-05,
8,21299,,9.867733751889318e-06,
8,21349,,1.4051911421120167e-05,
8,21399,,1.1876373719132971e-05,
8,21449,,2.2931943021831103e-05,
8,21499,,1.704344140307512e-05,
8,21549,,4.823150084121153e-05,
8,21599,,1.3583699910668656e-05,
8,21649,,1.0913452570093796e-05,
8,21699,,1.641286871745251e-05,
8,21749,,1.3552174095821101e-05,
8,21799,,1.394965875078924e-05,
8,21849,,3.4778826375259086e-05,
8,21899,,1.960680674528703e-05,
8,21949,,1.434164460079046e-05,
8,21999,,2.2098543922766112e-05,
8,22049,,2.0264704289729707e-05,
8,22099,,1.5136954971239902e-05,
8,22149,,1.0090112482430413e-05,
8,22199,,1.517393047834048e-05,
8,22249,,9.455429790250491e-06,
8,22299,,1.1254770470259245e-05,
8,22349,,1.742850145092234e-05,
8,22399,,1.3778025277133565e-05,
8,22449,,1.8368440578342415e-05,
8,22499,,9.948939805326518e-06,
8,22499,,,1.653638537391089e-05
9,22549,,1.357550445391098e-05,
9,22599,,9.612444046069868e-06,
9,22649,,1.3037824828643352e-05,
9,22699,,1.1290644579275977e-05,
9,22749,,7.5518896665016655e-06,
9,22799,,1.9718594558071345e-05,
9,22849,,2.7126998247695155e-05,
9,22899,,1.374318526359275e-05,
9,22949,,1.849940417741891e-05,
9,22999,,4.67560748802498e-05,
9,23049,,6.041966480552219e-05,
9,23099,,5.340208008419722e-05,
9,23149,,2.1721503799199127e-05,
9,23199,,1.6894640793907456e-05,
9,23249,,1.0394606761110481e-05,
9,23299,,7.959890353959054e-06,
9,23349,,1.4228018699213862e-05,
9,23399,,9.801159649214242e-06,
9,23449,,9.280754056817386e-06,
9,23499,,1.3331384252524003e-05,
9,23549,,2.527638935134746e-05,
9,23599,,1.208940284413984e-05,
9,23649,,1.153333687398117e-05,
9,23699,,1.1760974302887917e-05,
9,23749,,1.6639711247989908e-05,
9,23799,,1.0465683772054035e-05,
9,23849,,5.665079243044602e-06,
9,23899,,1.124100890592672e-05,
9,23949,,2.01189086510567e-05,
9,23999,,1.6261035852949135e-05,
9,24049,,7.597997864650097e-06,
9,24099,,5.6752814998617396e-06,
9,24149,,1.9492648789309897e-05,
9,24199,,4.1363731725141406e-05,
9,24249,,6.715072231600061e-06,
9,24299,,1.2799075193470344e-05,
9,24349,,9.325430255557876e-06,
9,24399,,1.1507941053423565e-05,
9,24449,,9.420147762284614e-06,
9,24499,,1.1479608474473935e-05,
9,24549,,1.1178526619914919e-05,
9,24599,,1.0031499186879955e-05,
9,24649,,1.901614450616762e-05,
9,24699,,1.5608604371664114e-05,
9,24749,,1.2994714779779315e-05,
9,24799,,9.453283382754307e-06,
9,24849,,2.5267152523156255e-05,
9,24899,,2.098450204357505e-05,
9,24949,,1.2385676200210582e-05,
9,24999,,1.6370728189940564e-05,
9,24999,,,1.3143555406713858e-05
10,25049,,1.1894452654814813e-05,
10,25099,,1.6591719031566754e-05,
10,25149,,1.2654932106670458e-05,
10,25199,,8.12803136795992e-06,
10,25249,,1.3468411452777218e-05,
10,25299,,1.3534423487726599e-05,
10,25349,,2.1651032511726953e-05,
10,25399,,1.3094498171994928e-05,
10,25449,,9.920283446263056e-06,
10,25499,,9.903787940857e-06,
10,25549,,1.7915312128025107e-05,
10,25599,,2.0132552890572697e-05,
10,25649,,1.6763027815613896e-05,
10,25699,,1.068682104232721e-05,
10,25749,,1.3963671335659456e-05,
10,25799,,1.0280232345394325e-05,
10,25849,,1.278372928936733e-05,
10,25899,,1.6409157979069278e-05,
10,25949,,8.540756425645668e-06,
10,25999,,1.1166687727381941e-05,
10,26049,,1.2858635273005348e-05,
10,26099,,2.7321842935634777e-05,
10,26149,,1.0968085007334594e-05,
10,26199,,1.2959133528056554e-05,
10,26249,,1.4432847819989547e-05,
10,26299,,7.090918188623618e-06,
10,26349,,1.2247118320374284e-05,
10,26399,,1.1178328350069933e-05,
10,26449,,9.2088912424515e-06,
10,26499,,2.152102388208732e-05,
10,26549,,1.5870948118390515e-05,
10,26599,,8.512058229825925e-06,
10,26649,,1.1989963240921497e-05,
10,26699,,1.4025502423464786e-05,
10,26749,,1.0698560799937695e-05,
10,26799,,1.1798279956565239e-05,
10,26849,,3.8243324524955824e-05,
10,26899,,2.0600358766387217e-05,
10,26949,,2.8496862796600908e-05,
10,26999,,1.4535015907313209e-05,
10,27049,,1.13842261271202e-05,
10,27099,,1.2273503671167418e-05,
10,27149,,7.594960607093526e-06,
10,27199,,1.1665910278679803e-05,
10,27249,,2.8248095986782573e-05,
10,27299,,9.620531272958033e-06,
10,27349,,1.2960826097696554e-05,
10,27399,,1.822715057642199e-05,
10,27449,,1.0129859219887294e-05,
10,27499,,6.9766579144925345e-06,
10,27499,,,9.385022167407442e-06
11,27549,,6.5867161538335495e-06,
11,27599,,1.2406020687194541e-05,
11,27649,,1.2978175618627574e-05,
11,27699,,1.0352776371291839e-05,
11,27749,,1.4565307537850458e-05,
11,27799,,1.4218948308553081e-05,
11,27849,,9.89639556792099e-06,
11,27899,,1.3463812138070352e-05,
11,27949,,6.761910753994016e-06,
11,27999,,1.0571611710474826e-05,
11,28049,,1.7769729311112314e-05,
11,28099,,1.754766344674863e-05,
11,28149,,1.6053501894930378e-05,
11,28199,,1.4083080714044627e-05,
11,28249,,1.1229850315430667e-05,
11,28299,,8.004454684851225e-06,
11,28349,,1.9272780264145695e-05,
11,28399,,1.0942405424430035e-05,
11,28449,,1.264090769836912e-05,
11,28499,,8.925644578994252e-06,
11,28549,,1.4853899301670026e-05,
11,28599,,5.216169938648818e-06,
11,28649,,9.389235856360756e-06,
11,28699,,9.736651009006891e-06,
11,28749,,9.825643246585969e-06,
11,28799,,1.0866377124330029e-05,
11,28849,,1.2463379789551254e-05,
11,28899,,1.0118399586644955e-05,
11,28949,,9.09641312318854e-06,
11,28999,,1.207202785735717e-05,
11,29049,,2.858087100321427e-05,
11,29099,,5.604049874818884e-06,
11,29149,,6.8856807047268376e-06,
11,29199,,8.579361747251824e-06,
11,29249,,9.438080269319471e-06,
11,29299,,9.025007784657646e-06,
11,29349,,7.83199993747985e-06,
11,29399,,1.3118731658323668e-05,
11,29449,,8.668704140291084e-06,
11,29499,,1.7202844901476055e-05,
11,29549,,2.5674778953543864e-05,
11,29599,,9.097076144826133e-06,
11,29649,,7.752374585834332e-06,
11,29699,,1.4826162441750057e-05,
11,29749,,1.2381700798869133e-05,
11,29799,,1.4799207747273613e-05,
11,29849,,9.789803698367905e-06,
11,29899,,7.309713964787079e-06,
11,29949,,1.2034724022669252e-05,
11,29999,,6.964583008084446e-06,
11,29999,,,9.54439201450441e-06
12,30049,,5.819772013637703e-06,
12,30099,,1.607452031748835e-05,
12,30149,,1.1164213901793119e-05,
12,30199,,1.827624328143429e-05,
12,30249,,2.0457024220377207e-05,
12,30299,,6.755201411579037e-06,
12,30349,,7.103213192749536e-06,
12,30399,,9.06456170923775e-06,
12,30449,,1.1340884157107212e-05,
12,30499,,1.075757245416753e-05,
12,30549,,7.257924607984023e-06,
12,30599,,1.033739772537956e-05,
12,30649,,8.653086297272239e-06,
12,30699,,1.1140101378259715e-05,
12,30749,,9.601001693226863e-06,
12,30799,,9.35334446694469e-06,
12,30849,,1.0165074854739942e-05,
12,30899,,1.0198284144280478e-05,
12,30949,,8.899227395886555e-06,
12,30999,,2.6771824195748195e-05,
12,31049,,1.1504098438308574e-05,
12,31099,,7.492361419281224e-06,
12,31149,,1.1146657925564796e-05,
12,31199,,8.558308763895184e-06,
12,31249,,1.5439067283296026e-05,
12,31299,,1.0582553841231856e-05,
12,31349,,1.0676078090909868e-05,
12,31399,,7.267075034178561e-06,
12,31449,,9.249713002645876e-06,
12,31499,,8.479210919176694e-06,
12,31549,,2.7158735974808224e-05,
12,31599,,2.610683259263169e-05,
12,31649,,2.8257945814402774e-05,
12,31699,,2.3681934180785902e-05,
12,31749,,6.5758054006437305e-06,
12,31799,,7.846541848266497e-06,
12,31849,,9.42016140470514e-06,
12,31899,,6.476320322690299e-06,
12,31949,,9.24638061405858e-06,
12,31999,,1.4012958672537934e-05,
12,32049,,9.652660082792863e-06,
12,32099,,2.1251024008961394e-05,
12,32149,,1.603838973096572e-05,
12,32199,,9.987997145799454e-06,
12,32249,,6.371585186570883e-06,
12,32299,,1.5053122297103982e-05,
12,32349,,9.758967280504294e-06,
12,32399,,1.3954167116025928e-05,
12,32449,,1.4314290638139937e-05,
12,32499,,7.063911198201822e-06,
12,32499,,,9.205836249748245e-06
13,32549,,2.183716424042359e-05,
13,32599,,9.472216333961114e-06,
13,32649,,1.096441519621294e-05,
13,32699,,1.2233828783791978e-05,
13,32749,,1.4554041626979597e-05,
13,32799,,9.50338380789617e-06,
13,32849,,1.2001868526567705e-05,
13,32899,,3.837608346657362e-06,
13,32949,,1.082107519323472e-05,
13,32999,,8.46469083626289e-06,
13,33049,,8.68809820531169e-06,
13,33099,,9.238084203389008e-06,
13,33149,,1.2422019608493429e-05,
13,33199,,4.319321760704042e-06,
13,33249,,6.05006198384217e-06,
13,33299,,1.4852401363896206e-05,
13,33349,,1.1457304026407655e-05,
13,33399,,8.39175390865421e-06,
13,33449,,7.688207915634848e-06,
13,33499,,1.6255717127933167e-05,
13,33549,,8.410361260757782e-06,
13,33599,,6.598262643819908e-06,
13,33649,,5.2573027460312005e-06,
13,33699,,8.246322067861911e-06,
13,33749,,2.5665243811090477e-05,
13,33799,,8.848431207297835e-06,
13,33849,,1.2977794540347531e-05,
13,33899,,1.2829682418669108e-05,
13,33949,,1.046334182319697e-05,
13,33999,,1.0568036486802157e-05,
13,34049,,1.0664086403266992e-05,
13,34099,,9.189307093038224e-06,
13,34149,,1.8786993678077124e-05,
13,34199,,9.96271955955308e-06,
13,34249,,9.923890502250288e-06,
13,34299,,5.516621513379505e-06,
13,34349,,1.0211578228336293e-05,
13,34399,,8.924484973249491e-06,
13,34449,,1.3668679457623512e-05,
13,34499,,1.46287347888574e-05,
13,34549,,1.7458878573961556e-05,
13,34599,,1.2098739716748241e-05,
13,34649,,1.1275496035523247e-05,
13,34699,,3.2671749067958444e-05,
13,34749,,2.3087661247700453e-05,
13,34799,,1.4182754057401326e-05,
13,34849,,8.981088285509031e-06,
13,34899,,7.303243819478666e-06,
13,34949,,1.297567996516591e-05,
13,34999,,1.4466540051216725e-05,
13,34999,,,1.0438505341880955e-05
14,35049,,9.225733265338931e-06,
14,35099,,1.077626620826777e-05,
14,35149,,8.248184713011142e-06,
14,35199,,5.915595011174446e-06,
14,35249,,5.191241143620573e-06,
14,35299,,6.023867172189057e-06,
14,35349,,1.0572861356195062e-05,
14,35399,,1.376422824250767e-05,
14,35449,,4.784769771504216e-06,
14,35499,,8.239826456701849e-06,
14,35549,,9.331350156571716e-06,
14,35599,,1.3983042663312517e-05,
14,35649,,8.75437126524048e-06,
14,35699,,1.2761449397657998e-05,
14,35749,,1.1125225682917517e-05,
14,35799,,5.291678462526761e-06,
14,35849,,9.765970389707945e-06,
14,35899,,1.4320897207653616e-05,
14,35949,,6.452663910749834e-06,
14,35999,,1.734063698677346e-05,
14,36049,,8.946723028202541e-06,
14,36099,,1.1017382348654792e-05,
14,36149,,1.1527540664246771e-05,
14,36199,,8.328976036864333e-06,
14,36249,,2.6993902793037705e-05,
14,36299,,2.14641750062583e-05,
14,36349,,7.234567874547793e-06,
14,36399,,8.697565135662444e-06,
14,36449,,6.727718300680863e-06,
14,36499,,6.436342573579168e-06,
14,36549,,9.304863851866685e-06,
14,36599,,4.176757101959083e-06,
14,36649,,1.0750647561508231e-05,
14,36699,,1.0481150638952386e-05,
14,36749,,1.6567979400861077e-05,
14,36799,,7.896785064076539e-06,
14,36849,,2.1018675397499464e-05,
14,36899,,4.806653123523574e-06,
14,36949,,1.4238112271414138e-05,
14,36999,,1.0600324458209798e-05,
14,37049,,9.980391041608527e-06,
14,37099,,6.5190101850021165e-06,
14,37149,,5.830504960613325e-06,
14,37199,,8.64369940245524e-06,
14,37249,,1.2949450137966778e-05,
14,37299,,8.493571840517689e-06,
14,37349,,1.0893231774389278e-05,
